Country,Sex,Age_Category,Year,Predicted_Rate
Gabon,Female,Children,2028,30.3469
Gabon,Female,Children,2029,30.48254545
Gabon,Male,Youth,2025,32.39229091
Gabon,Male,Youth,2026,32.49830909
Gabon,Male,Youth,2027,32.60432727
Gabon,Male,Youth,2028,32.71034545
Gabon,Male,Youth,2029,32.81636364
Gabon,Male,Adults,2025,13.21401818
Gabon,Male,Adults,2026,13.27021818
Gabon,Male,Adults,2027,13.32641818
Gabon,Male,Adults,2028,13.38261818
Gabon,Male,Adults,2029,13.43881818
Gabon,Male,Children,2025,15.02701818
Gabon,Male,Children,2026,15.0794
Gabon,Male,Children,2027,15.13178182
Gabon,Male,Children,2028,15.18416364
Gabon,Male,Children,2029,15.23654545
Gambia,Female,Youth,2025,4.154163636
Gambia,Female,Youth,2026,3.462827273
Gambia,Female,Youth,2027,2.771490909
Gambia,Female,Youth,2028,2.080154545
Gambia,Female,Youth,2029,1.388818182
Gambia,Female,Adults,2025,0.123272727
Gambia,Female,Adults,2026,-0.445136364
Gambia,Female,Adults,2027,-1.013545455
Gambia,Female,Adults,2028,-1.581954545
Gambia,Female,Adults,2029,-2.150363636
Gambia,Female,Children,2025,1.145054545
Gambia,Female,Children,2026,0.541927273
Gambia,Female,Children,2027,-0.0612
Gambia,Female,Children,2028,-0.664327273
Gambia,Female,Children,2029,-1.267454545
Gambia,Male,Youth,2025,7.604018182
Gambia,Male,Youth,2026,7.399354545
Gambia,Male,Youth,2027,7.194690909
Gambia,Male,Youth,2028,6.990027273
Gambia,Male,Youth,2029,6.785363636
Gambia,Male,Adults,2025,3.854818182
Gambia,Male,Adults,2026,3.726545455
Gambia,Male,Adults,2027,3.598272727
Gambia,Male,Adults,2028,3.47
Gambia,Male,Adults,2029,3.341727273
Gambia,Male,Children,2025,4.650581818
Gambia,Male,Children,2026,4.495209091
Gambia,Male,Children,2027,4.339836364
Gambia,Male,Children,2028,4.184463636
Gambia,Male,Children,2029,4.029090909
Georgia,Female,Youth,2025,32.12252727
Georgia,Female,Youth,2026,31.88223636
Georgia,Female,Youth,2027,31.64194545
Georgia,Female,Youth,2028,31.40165455
Georgia,Female,Youth,2029,31.16136364
Georgia,Female,Adults,2025,7.3938
Georgia,Female,Adults,2026,6.981554545
Georgia,Female,Adults,2027,6.569309091
Georgia,Female,Adults,2028,6.157063636
Georgia,Female,Adults,2029,5.744818182
Georgia,Female,Children,2025,8.974127273
Georgia,Female,Children,2026,8.547890909
Georgia,Female,Children,2027,8.121654545
Georgia,Female,Children,2028,7.695418182
Georgia,Female,Children,2029,7.269181818
Georgia,Male,Youth,2025,25.9468
Georgia,Male,Youth,2026,25.10455455
Georgia,Male,Youth,2027,24.26230909
Georgia,Male,Youth,2028,23.42006364
Georgia,Male,Youth,2029,22.57781818
Georgia,Male,Adults,2025,9.023345455
Georgia,Male,Adults,2026,8.337327273
Georgia,Male,Adults,2027,7.651309091
Georgia,Male,Adults,2028,6.965290909
Georgia,Male,Adults,2029,6.279272727
Georgia,Male,Children,2025,10.61461818
Georgia,Male,Children,2026,9.870509091
Georgia,Male,Children,2027,9.1264
Georgia,Male,Children,2028,8.382290909
Georgia,Male,Children,2029,7.638181818
Germany,Female,Youth,2025,5.249963636
Germany,Female,Youth,2026,5.145427273
Germany,Female,Youth,2027,5.040890909
Germany,Female,Youth,2028,4.936354545
Germany,Female,Youth,2029,4.831818182
Germany,Female,Adults,2025,2.132072727
Germany,Female,Adults,2026,1.976281818
Germany,Female,Adults,2027,1.820490909
Germany,Female,Adults,2028,1.6647
Germany,Female,Adults,2029,1.508909091
Germany,Female,Children,2025,2.433345455
Germany,Female,Children,2026,2.281554545
Germany,Female,Children,2027,2.129763636
Germany,Female,Children,2028,1.977972727
Germany,Female,Children,2029,1.826181818
Germany,Male,Youth,2025,6.422654545
Germany,Male,Youth,2026,6.277354545
Germany,Male,Youth,2027,6.132054545
Germany,Male,Youth,2028,5.986754545
Germany,Male,Youth,2029,5.841454545
Germany,Male,Adults,2025,2.5628
Germany,Male,Adults,2026,2.380736364
Germany,Male,Adults,2027,2.198672727
Germany,Male,Adults,2028,2.016609091
Germany,Male,Adults,2029,1.834545455
Germany,Male,Children,2025,2.956145455
Germany,Male,Children,2026,2.777927273
Germany,Male,Children,2027,2.599709091
Germany,Male,Children,2028,2.421490909
Germany,Male,Children,2029,2.243272727
Ghana,Female,Youth,2025,4.738418182
Ghana,Female,Youth,2026,4.256427273
Ghana,Female,Youth,2027,3.774436364
Ghana,Female,Youth,2028,3.292445455
Ghana,Female,Youth,2029,2.810454545
Ghana,Female,Adults,2025,2.643290909
Ghana,Female,Adults,2026,2.544490909
Ghana,Female,Adults,2027,2.445690909
Ghana,Female,Adults,2028,2.346890909
Ghana,Female,Adults,2029,2.248090909
Ghana,Female,Children,2025,2.978490909
Ghana,Female,Children,2026,2.800890909
Ghana,Female,Children,2027,2.623290909
Ghana,Female,Children,2028,2.445690909
Ghana,Female,Children,2029,2.268090909
Ghana,Male,Youth,2025,4.993890909
Ghana,Male,Youth,2026,4.487827273
Ghana,Male,Youth,2027,3.981763636
Ghana,Male,Youth,2028,3.4757
Ghana,Male,Youth,2029,2.969636364
Ghana,Male,Adults,2025,2.151127273
Ghana,Male,Adults,2026,2.013209091
Ghana,Male,Adults,2027,1.875290909
Ghana,Male,Adults,2028,1.737372727
Ghana,Male,Adults,2029,1.599454545
Ghana,Male,Children,2025,2.633672727
Ghana,Male,Children,2026,2.415345455
Ghana,Male,Children,2027,2.197018182
Ghana,Male,Children,2028,1.978690909
Ghana,Male,Children,2029,1.760363636
Greece,Female,Youth,2025,25.33014545
Greece,Female,Youth,2026,22.42933636
Greece,Female,Youth,2027,19.52852727
Greece,Female,Youth,2028,16.62771818
Greece,Female,Youth,2029,13.72690909
Greece,Female,Adults,2025,10.00538182
Greece,Female,Adults,2026,8.2469
Greece,Female,Adults,2027,6.488418182
Greece,Female,Adults,2028,4.729936364
Greece,Female,Adults,2029,2.971454545
Greece,Female,Children,2025,10.73470909
Greece,Female,Children,2026,8.885645455
Greece,Female,Children,2027,7.036581818
Greece,Female,Children,2028,5.187518182
Greece,Female,Children,2029,3.338454545
Greece,Male,Youth,2025,16.82792727
Greece,Male,Youth,2026,13.98399091
Greece,Male,Youth,2027,11.14005455
Greece,Male,Youth,2028,8.296118182
Greece,Male,Youth,2029,5.452181818
Greece,Male,Adults,2025,4.007581818
Greece,Male,Adults,2026,2.428572727
Greece,Male,Adults,2027,0.849563636
Greece,Male,Adults,2028,-0.729445455
Greece,Male,Adults,2029,-2.308454545
Greece,Male,Children,2025,4.673472727
Greece,Male,Children,2026,3.008945455
Greece,Male,Children,2027,1.344418182
Greece,Male,Children,2028,-0.320109091
Greece,Male,Children,2029,-1.984636364
Guam,Female,Youth,2025,12.5906
Guam,Female,Youth,2026,12.31156364
Guam,Female,Youth,2027,12.03252727
Guam,Female,Youth,2028,11.75349091
Guam,Female,Youth,2029,11.47445455
Guam,Female,Adults,2025,3.364745455
Guam,Female,Adults,2026,3.300945455
Guam,Female,Adults,2027,3.237145455
Guam,Female,Adults,2028,3.173345455
Guam,Female,Adults,2029,3.109545455
Guam,Female,Children,2025,4.8782
Guam,Female,Children,2026,4.760536364
Guam,Female,Children,2027,4.642872727
Guam,Female,Children,2028,4.525209091
Guam,Female,Children,2029,4.407545455
Guam,Male,Youth,2025,12.01478182
Guam,Male,Youth,2026,11.73147273
Guam,Male,Youth,2027,11.44816364
Guam,Male,Youth,2028,11.16485455
Guam,Male,Youth,2029,10.88154545
Guam,Male,Adults,2025,4.407945455
Guam,Male,Adults,2026,4.327118182
Guam,Male,Adults,2027,4.246290909
Guam,Male,Adults,2028,4.165463636
Guam,Male,Adults,2029,4.084636364
Guam,Male,Children,2025,5.422490909
Guam,Male,Children,2026,5.296618182
Guam,Male,Children,2027,5.170745455
Guam,Male,Children,2028,5.044872727
Guam,Male,Children,2029,4.919
Guatemala,Female,Youth,2025,8.7008
Guatemala,Female,Youth,2026,8.804872727
Guatemala,Female,Youth,2027,8.908945455
Guatemala,Female,Youth,2028,9.013018182
Guatemala,Female,Youth,2029,9.117090909
Guatemala,Female,Adults,2025,3.236509091
Guatemala,Female,Adults,2026,3.417154545
Guatemala,Female,Adults,2027,3.5978
Guatemala,Female,Adults,2028,3.778445455
Guatemala,Female,Adults,2029,3.959090909
Guatemala,Female,Children,2025,4.502163636
Guatemala,Female,Children,2026,4.639190909
Guatemala,Female,Children,2027,4.776218182
Guatemala,Female,Children,2028,4.913245455
Guatemala,Female,Children,2029,5.050272727
Guatemala,Male,Youth,2025,4.345963636
Guatemala,Male,Youth,2026,4.379018182
Guatemala,Male,Youth,2027,4.412072727
Guatemala,Male,Youth,2028,4.445127273
Guatemala,Male,Youth,2029,4.478181818
Guatemala,Male,Adults,2025,1.432163636
Guatemala,Male,Adults,2026,1.449509091
Guatemala,Male,Adults,2027,1.466854545
Guatemala,Male,Adults,2028,1.4842
Guatemala,Male,Adults,2029,1.501545455
Guatemala,Male,Children,2025,2.183490909
Guatemala,Male,Children,2026,2.192663636
Guatemala,Male,Children,2027,2.201836364
Guatemala,Male,Children,2028,2.211009091
Guatemala,Male,Children,2029,2.220181818
Guinea,Female,Youth,2025,9.004690909
Guinea,Female,Youth,2026,9.1712
Guinea,Female,Youth,2027,9.337709091
Guinea,Female,Youth,2028,9.504218182
Guinea,Female,Youth,2029,9.670727273
Guinea,Female,Adults,2025,4.975418182
Guinea,Female,Adults,2026,5.060518182
Guinea,Female,Adults,2027,5.145618182
Guinea,Female,Adults,2028,5.230718182
Guinea,Female,Adults,2029,5.315818182
Guinea,Female,Children,2025,5.783472727
Guinea,Female,Children,2026,5.873763636
Guinea,Female,Children,2027,5.964054545
Guinea,Female,Children,2028,6.054345455
Guinea,Female,Children,2029,6.144636364
Guinea,Male,Youth,2025,6.526036364
Guinea,Male,Youth,2026,6.541890909
Guinea,Male,Youth,2027,6.557745455
Guinea,Male,Youth,2028,6.5736
Guinea,Male,Youth,2029,6.589454545
Guinea,Male,Adults,2025,5.373163636
Guinea,Male,Adults,2026,5.408372727
Guinea,Male,Adults,2027,5.443581818
Guinea,Male,Adults,2028,5.478790909
Guinea,Male,Adults,2029,5.514
Guinea,Male,Children,2025,5.528527273
Guinea,Male,Children,2026,5.555327273
Guinea,Male,Children,2027,5.582127273
Guinea,Male,Children,2028,5.608927273
Guinea,Male,Children,2029,5.635727273
Guinea-Bissau,Female,Youth,2025,4.305854545
Guinea-Bissau,Female,Youth,2026,4.3093
Guinea-Bissau,Female,Youth,2027,4.312745455
Guinea-Bissau,Female,Youth,2028,4.316190909
Guinea-Bissau,Female,Youth,2029,4.319636364
Guinea-Bissau,Female,Adults,2025,2.389672727
Guinea-Bissau,Female,Adults,2026,2.389436364
Guinea-Bissau,Female,Adults,2027,2.3892
Guinea-Bissau,Female,Adults,2028,2.388963636
Guinea-Bissau,Female,Adults,2029,2.388727273
Guinea-Bissau,Female,Children,2025,2.780181818
Guinea-Bissau,Female,Children,2026,2.779363636
Guinea-Bissau,Female,Children,2027,2.778545455
Guinea-Bissau,Female,Children,2028,2.777727273
Guinea-Bissau,Female,Children,2029,2.776909091
Guinea-Bissau,Male,Youth,2025,3.999327273
Guinea-Bissau,Male,Youth,2026,3.993472727
Guinea-Bissau,Male,Youth,2027,3.987618182
Guinea-Bissau,Male,Youth,2028,3.981763636
Guinea-Bissau,Male,Youth,2029,3.975909091
Guinea-Bissau,Male,Adults,2025,3.649581818
Guinea-Bissau,Male,Adults,2026,3.651436364
Guinea-Bissau,Male,Adults,2027,3.653290909
Guinea-Bissau,Male,Adults,2028,3.655145455
Guinea-Bissau,Male,Adults,2029,3.657
Guinea-Bissau,Male,Children,2025,3.724890909
Guinea-Bissau,Male,Children,2026,3.724736364
Guinea-Bissau,Male,Children,2027,3.724581818
Guinea-Bissau,Male,Children,2028,3.724427273
Guinea-Bissau,Male,Children,2029,3.724272727
Guyana,Female,Youth,2025,30.88836364
Guyana,Female,Youth,2026,30.56954545
Guyana,Female,Youth,2027,30.25072727
Guyana,Female,Youth,2028,29.93190909
Guyana,Female,Youth,2029,29.61309091
Guyana,Female,Adults,2025,7.992345455
Guyana,Female,Adults,2026,7.739509091
Guyana,Female,Adults,2027,7.486672727
Guyana,Female,Adults,2028,7.233836364
Guyana,Female,Adults,2029,6.981
Guyana,Female,Children,2025,12.75609091
Guyana,Female,Children,2026,12.36654545
Guyana,Female,Children,2027,11.977
Guyana,Female,Children,2028,11.58745455
Guyana,Female,Children,2029,11.19790909
Guyana,Male,Youth,2025,20.44012727
Guyana,Male,Youth,2026,20.36934545
Guyana,Male,Youth,2027,20.29856364
Guyana,Male,Youth,2028,20.22778182
Guyana,Male,Youth,2029,20.157
Guyana,Male,Adults,2025,7.8616
Guyana,Male,Adults,2026,7.686154545
Guyana,Male,Adults,2027,7.510709091
Guyana,Male,Adults,2028,7.335263636
Guyana,Male,Adults,2029,7.159818182
Guyana,Male,Children,2025,10.58667273
Guyana,Male,Children,2026,10.39343636
Guyana,Male,Children,2027,10.2002
Guyana,Male,Children,2028,10.00696364
Guyana,Male,Children,2029,9.813727273
Haiti,Female,Youth,2025,49.12343636
Haiti,Female,Youth,2026,49.71532727
Haiti,Female,Youth,2027,50.30721818
Haiti,Female,Youth,2028,50.89910909
Haiti,Female,Youth,2029,51.491
Haiti,Female,Adults,2025,13.84192727
Haiti,Female,Adults,2026,14.05258182
Haiti,Female,Adults,2027,14.26323636
Haiti,Female,Adults,2028,14.47389091
Haiti,Female,Adults,2029,14.68454545
Haiti,Female,Children,2025,18.50734545
Haiti,Female,Children,2026,18.6831
Haiti,Female,Children,2027,18.85885455
Haiti,Female,Children,2028,19.03460909
Haiti,Female,Children,2029,19.21036364
Haiti,Male,Youth,2025,30.38461818
Haiti,Male,Youth,2026,30.72323636
Haiti,Male,Youth,2027,31.06185455
Haiti,Male,Youth,2028,31.40047273
Haiti,Male,Youth,2029,31.73909091
Haiti,Male,Adults,2025,9.170181818
Haiti,Male,Adults,2026,9.309045455
Haiti,Male,Adults,2027,9.447909091
Haiti,Male,Adults,2028,9.586772727
Haiti,Male,Adults,2029,9.725636364
Haiti,Male,Children,2025,12.46747273
Haiti,Male,Children,2026,12.60144545
Haiti,Male,Children,2027,12.73541818
Haiti,Male,Children,2028,12.86939091
Haiti,Male,Children,2029,13.00336364
Honduras,Female,Youth,2025,20.29687273
Honduras,Female,Youth,2026,20.46883636
Honduras,Female,Youth,2027,20.6408
Honduras,Female,Youth,2028,20.81276364
Honduras,Female,Youth,2029,20.98472727
Honduras,Female,Adults,2025,7.092527273
Honduras,Female,Adults,2026,7.238827273
Honduras,Female,Adults,2027,7.385127273
Honduras,Female,Adults,2028,7.531427273
Honduras,Female,Adults,2029,7.677727273
Honduras,Female,Children,2025,10.12532727
Honduras,Female,Children,2026,10.24815455
Honduras,Female,Children,2027,10.37098182
Honduras,Female,Children,2028,10.49380909
Honduras,Female,Children,2029,10.61663636
Honduras,Male,Youth,2025,9.007
Honduras,Male,Youth,2026,9.087545455
Honduras,Male,Youth,2027,9.168090909
Honduras,Male,Youth,2028,9.248636364
Honduras,Male,Youth,2029,9.329181818
Honduras,Male,Adults,2025,4.732909091
Honduras,Male,Adults,2026,4.814636364
Honduras,Male,Adults,2027,4.896363636
Honduras,Male,Adults,2028,4.978090909
Honduras,Male,Adults,2029,5.059818182
Honduras,Male,Children,2025,5.812872727
Honduras,Male,Children,2026,5.879972727
Honduras,Male,Children,2027,5.947072727
Honduras,Male,Children,2028,6.014172727
Honduras,Male,Children,2029,6.081272727
"Hong Kong, China",Female,Youth,2025,10.28018182
"Hong Kong, China",Female,Youth,2026,10.46377273
"Hong Kong, China",Female,Youth,2027,10.64736364
"Hong Kong, China",Female,Youth,2028,10.83095455
"Hong Kong, China",Female,Youth,2029,11.01454545
"Hong Kong, China",Female,Adults,2025,3.436181818
"Hong Kong, China",Female,Adults,2026,3.535636364
"Hong Kong, China",Female,Adults,2027,3.635090909
"Hong Kong, China",Female,Adults,2028,3.734545455
"Hong Kong, China",Female,Adults,2029,3.834
"Hong Kong, China",Female,Children,2025,3.7102
"Hong Kong, China",Female,Children,2026,3.784718182
"Hong Kong, China",Female,Children,2027,3.859236364
"Hong Kong, China",Female,Children,2028,3.933754545
"Hong Kong, China",Female,Children,2029,4.008272727
"Hong Kong, China",Male,Youth,2025,13.39350909
"Hong Kong, China",Male,Youth,2026,13.65383636
"Hong Kong, China",Male,Youth,2027,13.91416364
"Hong Kong, China",Male,Youth,2028,14.17449091
"Hong Kong, China",Male,Youth,2029,14.43481818
"Hong Kong, China",Male,Adults,2025,5.305418182
"Hong Kong, China",Male,Adults,2026,5.545290909
"Hong Kong, China",Male,Adults,2027,5.785163636
"Hong Kong, China",Male,Adults,2028,6.025036364
"Hong Kong, China",Male,Adults,2029,6.264909091
"Hong Kong, China",Male,Children,2025,5.649072727
"Hong Kong, China",Male,Children,2026,5.861281818
"Hong Kong, China",Male,Children,2027,6.073490909
"Hong Kong, China",Male,Children,2028,6.2857
"Hong Kong, China",Male,Children,2029,6.497909091
Hungary,Female,Youth,2025,9.395472727
Hungary,Female,Youth,2026,8.777218182
Hungary,Female,Youth,2027,8.158963636
Hungary,Female,Youth,2028,7.540709091
Hungary,Female,Youth,2029,6.922454545
Hungary,Female,Adults,2025,2.385254545
Hungary,Female,Adults,2026,2.0871
Hungary,Female,Adults,2027,1.788945455
Hungary,Female,Adults,2028,1.490790909
Hungary,Female,Adults,2029,1.192636364
Hungary,Female,Children,2025,2.766
Hungary,Female,Children,2026,2.433545455
Hungary,Female,Children,2027,2.101090909
Hungary,Female,Children,2028,1.768636364
Hungary,Female,Children,2029,1.436181818
Hungary,Male,Youth,2025,10.88230909
Hungary,Male,Youth,2026,10.48570909
Hungary,Male,Youth,2027,10.08910909
Hungary,Male,Youth,2028,9.692509091
Hungary,Male,Youth,2029,9.295909091
Hungary,Male,Adults,2025,2.302381818
Hungary,Male,Adults,2026,2.048445455
Hungary,Male,Adults,2027,1.794509091
Hungary,Male,Adults,2028,1.540572727
Hungary,Male,Adults,2029,1.286636364
Hungary,Male,Children,2025,2.871054545
Hungary,Male,Children,2026,2.593290909
Hungary,Male,Children,2027,2.315527273
Hungary,Male,Children,2028,2.037763636
Hungary,Male,Children,2029,1.76
Iceland,Female,Youth,2025,6.752763636
Iceland,Female,Youth,2026,6.766118182
Iceland,Female,Youth,2027,6.779472727
Iceland,Female,Youth,2028,6.792827273
Iceland,Female,Youth,2029,6.806181818
Iceland,Female,Adults,2025,2.617
Iceland,Female,Adults,2026,2.554590909
Iceland,Female,Adults,2027,2.492181818
Iceland,Female,Adults,2028,2.429772727
Iceland,Female,Adults,2029,2.367363636
Iceland,Female,Children,2025,3.312545455
Iceland,Female,Children,2026,3.253909091
Iceland,Female,Children,2027,3.195272727
Iceland,Female,Children,2028,3.136636364
Iceland,Female,Children,2029,3.078
Iceland,Male,Youth,2025,9.232818182
Iceland,Male,Youth,2026,9.161590909
Iceland,Male,Youth,2027,9.090363636
Iceland,Male,Youth,2028,9.019136364
Iceland,Male,Youth,2029,8.947909091
Iceland,Male,Adults,2025,3.399945455
Iceland,Male,Adults,2026,3.483436364
Iceland,Male,Adults,2027,3.566927273
Iceland,Male,Adults,2028,3.650418182
Iceland,Male,Adults,2029,3.733909091
Iceland,Male,Children,2025,4.164472727
Iceland,Male,Children,2026,4.194490909
Iceland,Male,Children,2027,4.224509091
Iceland,Male,Children,2028,4.254527273
Iceland,Male,Children,2029,4.284545455
India,Female,Youth,2025,17.99638182
India,Female,Youth,2026,17.40326364
India,Female,Youth,2027,16.81014545
India,Female,Youth,2028,16.21702727
India,Female,Youth,2029,15.62390909
India,Female,Adults,2025,1.953709091
India,Female,Adults,2026,1.588054545
